lp_link,lp_name,lp_addr,lp_salestatus,lp_wuyetp,lp_tag,lp_price,lp_phone,lp_dp,lp_huxing,lp_area
https://cq.fang.anjuke.com/loupan/251410.html,皇庭珠宝城,九龙坡盘龙彩云大道10号（蟠龙小学对面）,待售,住宅,"轨交房,刚需房,品牌开发商,双卫",None,400-603-2266 转 26657,32,"['1室', '2室', '3室']",43-94
https://cq.fang.anjuke.com/loupan/415038.html,西海岸,九龙坡西彭西湖路10号,在售,住宅,"飘窗,双卫,综合体,低单价",最低4700/元/㎡起,400-603-2266 转 29082,37,"['2室', '3室']",62.1-99.61
https://cq.fang.anjuke.com/loupan/431786.html,望山国际,九龙坡华岩新城创业大道（重庆西站旁）,待售,住宅,轨交房,None,400-603-2266 转 53865,17,[],207439
https://cq.fang.anjuke.com/loupan/239084.html,华润二十四城,九龙坡谢家湾谢家湾正街47号,在售,住宅,"轨交房,大型超市,刚需房,学校",最低21000/元/㎡起,400-603-2266 转 11486,53,"['2室', '3室', '4室', '5室', '6室', '公寓']",33-205.21
https://cq.fang.anjuke.com/loupan/415054.html,北京城建云熙台,"九龙坡华岩新城民德路,近民安路",在售,住宅,"轨交房,广场,综合体,使用面积多",最低10000/元/㎡起,400-603-2266 转 29148,11,"['3室', '别墅']",90.59-225.75
https://cq.fang.anjuke.com/loupan/415053.html,弘悦101,九龙坡二郎火炬大道101号,在售,住宅,"轨交房,商场,低总价,大型社区",均价14500/元/㎡,400-603-2266 转 29147,16,"['1室', '2室']",44-68
https://cq.fang.anjuke.com/loupan/239513.html,上邦高尔夫国际社区,九龙坡白市驿上邦路5号,在售,别墅,"刚需房,学校,公园,双卫",均价9000/元/㎡,400-603-2266 转 11929,17,['别墅'],208.55-334.01
https://cq.fang.anjuke.com/loupan/409284.html,联发欣悦,九龙坡盘龙云龙大道11号,在售,住宅,"轨交房,美食街,医院,单身公寓",均价12000/元/㎡,400-603-2266 转 24213,54,"['1室', '2室', '3室']",63-85
https://cq.fang.anjuke.com/loupan/411429.html,保利中航九悦荟,九龙坡二郎二郎火炬大道5号,在售,公寓,"轨交房,单身公寓,新开盘,大型社区",均价8600/元/㎡,400-603-2266 转 27582,22,['公寓'],26.01-50
https://cq.fang.anjuke.com/loupan/411931.html,鲁能九龙花园东郡,九龙坡石坪桥火炬大道9号,在售,公寓,"轨交房,学校,品牌开发商,公园",均价9600/元/㎡,400-603-2266 转 28459,77,['公寓'],33-50
https://cq.fang.anjuke.com/loupan/251000.html,巴国龙庭,九龙坡九龙园区红狮大道8号,在售,住宅,"轨交房,大型超市,刚需房,学校",最低10200/元/㎡起,400-603-2266 转 25475,24,"['1室', '3室']",60.92-127.21
https://cq.fang.anjuke.com/loupan/417878.html,华宇时代星空,九龙坡石桥铺渝州路109号,在售,公寓,"轨交房,大型超市,学校,商场",均价16000/元/㎡,400-603-2266 转 73409,18,"['1室', '2室']",25.38-43.5
https://cq.fang.anjuke.com/loupan/413789.html,重庆金贸中心,九龙坡二郎科城路66号,在售,办公楼,"轨交房,投资地产,医院,学校",均价9800/元/㎡,400-603-2266 转 41903,7,[],153
https://cq.fang.anjuke.com/loupan/431780.html,隆鑫盛世普天商业,九龙坡高新区二郎科技新城科城路65号（科城路与凤西...,在售,店铺,轨交房,最低12000/元/㎡起,400-603-2266 转 53859,10,[],382545
https://cq.fang.anjuke.com/loupan/420244.html,奥捷五金机电城,九龙坡白市驿古驿路8号,在售,店铺,,均价7500/元/㎡,400-603-2266 转 75793,10,[],1000000
https://cq.fang.anjuke.com/loupan/410519.html,赣江国际五金机电采购中心,九龙坡白市驿九龙坡区白市驿农科大道66号（西部国际...,在售,店铺,,均价7500/元/㎡,400-603-2266 转 25604,2,[],1000000
https://cq.fang.anjuke.com/loupan/410658.html,九州国际汽摩城,九龙坡白市驿老顶坡兰美路120号,在售,店铺,轨交房,最低8000/元/㎡起,400-603-2266 转 25805,None,[],1000000
https://cq.fang.anjuke.com/loupan/424322.html,富邦金玖,九龙坡高新区六店子长新路（烟灯山公园旁）,在售,店铺,轨交房,均价50000/元/㎡,400-603-2266 转 90691,11,[],40336
https://cq.fang.anjuke.com/loupan/415954.html,重庆远洋城朗朗天地,九龙坡石桥铺经纬大道1305号（高庙村地铁站旁）,在售,商业街,"轨交房,大型超市,综合体,景观小区",均价13000/元/㎡,400-603-2266 转 62264,2,[],400000
https://cq.fang.anjuke.com/loupan/417073.html,巴山建材城,九龙坡石桥铺石新路158号（巴山加油站旁）,在售,店铺,轨交房,最低30000/元/㎡起,400-603-2266 转 72596,11,[],182394
https://cq.fang.anjuke.com/loupan/424333.html,美每家九龙总部城,九龙坡华岩新城金建路旁,在售,办公楼,轨交房,均价15000/元/㎡,400-603-2266 转 90713,10,[],140000
https://cq.fang.anjuke.com/loupan/251356.html,尚江宸溪香苑,九龙坡西彭铝城大道48号,在售,住宅,"大型超市,刚需房,广场,游乐园",最低4650/元/㎡起,400-603-2266 转 26545,26,"['2室', '3室']",76-113
https://cq.fang.anjuke.com/loupan/238468.html,北京城建熙城,九龙坡西彭白彭路8号,在售,住宅,"刚需房,飘窗,公园,双卫",最低4600/元/㎡起,400-603-2266 转 10839,53,"['2室', '3室']",60.37-88.97
https://cq.fang.anjuke.com/loupan/415030.html,汇祥荟广场,九龙坡石坪桥石杨路43号,在售,None,"轨交房,酒店式公寓,广场,银行",最低14000/元/㎡起,400-603-2266 转 29062,13,[],26-44
https://cq.fang.anjuke.com/loupan/430431.html,华宇时代星都商业,九龙坡石桥铺白马支路（大城小爱旁）,在售,店铺,轨交房,最低10000/元/㎡起,400-603-2266 转 99823,11,[],239465
https://cq.fang.anjuke.com/loupan/249219.html,万科西城公园里,九龙坡石坪桥石坪桥盘龙正街中段（蟠龙小学旁）,售罄,住宅,"刚需房,美食街,医院,品牌开发商",均价9900/元/㎡,None,101,"['1室', '2室', '3室']",43.27-61.19
https://cq.fang.anjuke.com/loupan/252026.html,华宇时代星都,九龙坡石桥铺白马支路（大城小爱旁）,售罄,住宅,"改善房,综合体,低单价,银行",均价23000/元/㎡,None,48,['2室'],58.98-75.49
https://cq.fang.anjuke.com/loupan/248273.html,广厦城蜜宫,九龙坡杨家坪杨家坪滩子口（九龙美食街旁）,售罄,住宅,"刚需房,美食街,飘窗,使用面积多",最低6999/元/㎡起,None,25,"['1室', '2室']",48.68-77.28
https://cq.fang.anjuke.com/loupan/238492.html,和泓四季,九龙坡华岩新城华福大道旁,售罄,住宅,"刚需房,学校,医院,飘窗",均价7500/元/㎡,None,15,['2室'],111-150
https://cq.fang.anjuke.com/loupan/249289.html,万科西九,九龙坡石坪桥正街9号（西郊医院住院部路口）,售罄,住宅,"刚需房,品牌开发商,商场,单身公寓",总价40/万元/套,None,40,"['1室', '2室']",43-64
https://cq.fang.anjuke.com/loupan/431128.html,保利堂悦,南岸茶园新区刘家坪轻轨站旁,待售,住宅,"即将开盘,使用面积多,改善房,轨交房",None,400-026-0653,73,['4室'],141-153
https://cq.fang.anjuke.com/loupan/418748.html,融创江南融府,南岸茶园新区6号线刘家坪轻轨站旁,在售,住宅,"改善房,刚需房,学校,品牌开发商",均价10500/元/㎡,400-603-2266 转 74284,196,"['2室', '3室', '4室']",83-138
https://cq.fang.anjuke.com/loupan/240440.html,鲁能领秀城,南岸茶园新区天文大道17号,在售,住宅,"轨交房,大型超市,学校,刚需房",均价11000/元/㎡,400-603-2266 转 12921,242,"['1室', '2室', '3室', '4室', '别墅']",51-270
https://cq.fang.anjuke.com/loupan/251373.html,保利观塘,南岸学府路南坪镇街道二塘路79号,待售,住宅,"轨交房,刚需房,飘窗,双卫",None,400-603-2266 转 26595,197,"['2室', '3室', '4室']",49-130
https://cq.fang.anjuke.com/loupan/414653.html,金辉御江府,"南岸南滨路风临路,近南滨路",在售,住宅,"轨交房,湖景,大型超市,学校",最低19000/元/㎡起,400-603-2266 转 24187,69,"['3室', '4室']",66.11-153
https://cq.fang.anjuke.com/loupan/394535.html,中交漫山,南岸茶园新区梨花大道39号,在售,别墅,"改善房,品牌开发商,双卫,小三室",总价210/万元/套起,400-603-2266 转 47448,62,"['2室', '3室', '4室', '别墅']",60.21-191
https://cq.fang.anjuke.com/loupan/252794.html,光华安纳溪湖,南岸茶园新区米兰大道19号,在售,别墅,"轨交房,湖景,学校,品牌开发商",总价250/万元/套起,400-603-2266 转 90785,85,"['1室', '2室', '3室', '4室', '别墅']",50.87-279
https://cq.fang.anjuke.com/loupan/253102.html,洋世达南滨特区,南岸南滨路南滨路31号,在售,住宅,"轨交房,美食街,刚需房,医院",最低20000/元/㎡起,400-603-2266 转 91646,66,['3室'],173-258
https://cq.fang.anjuke.com/loupan/417418.html,铂悦澜庭,南岸南滨路南滨路北段（大佛寺大桥南桥头下）,在售,住宅,"即将开盘,运动健身,品牌开发商,双卫",均价17000/元/㎡,400-603-2266 转 72945,56,"['3室', '4室']",101.36-180.57
https://cq.fang.anjuke.com/loupan/412053.html,金辉耀江府,"南岸南滨路海铜路,近南滨路",在售,别墅,"轨交房,改善房,品牌开发商,飘窗",总价780/万元/套起,400-603-2266 转 28655,12,"['3室', '4室', '别墅']",125-407
https://cq.fang.anjuke.com/loupan/430830.html,恒大滨河左岸,南岸茶园新区望丰路12号（长生镇朱家岩水厂旁）,在售,住宅,"轨交房,即将开盘,改善房,品牌开发商",最低9950/元/㎡起,400-603-2266 转 47033,82,"['2室', '3室', '4室']",63.36-110.18
https://cq.fang.anjuke.com/loupan/428158.html,荣盛华府,南岸茶园新区天文大道80号,在售,住宅,"轨交房,改善房,双卫,综合体",均价12500/元/㎡,400-603-2266 转 97524,30,['4室'],125
https://cq.fang.anjuke.com/loupan/431070.html,碧桂园东原合能千屿,南岸茶园新区广茂大道9号,待售,住宅,"轨交房,改善房,刚需房,品牌开发商",None,400-603-2266 转 52801,20,['3室'],120.72-131.2
https://cq.fang.anjuke.com/loupan/240525.html,长嘉汇,南岸南滨路泰昌路69号,待售,住宅,"轨交房,大型超市,学校,医院",None,400-603-2266 转 13018,54,"['1室', '2室', '3室', '4室', '6室']",71-286
https://cq.fang.anjuke.com/loupan/239508.html,恒大同景国际城,南岸茶园新区同景路10号,在售,住宅,"轨交房,学校,医院,商场",最低10000/元/㎡起,400-603-2266 转 11924,35,"['2室', '3室', '4室']",81.12-253.98
https://cq.fang.anjuke.com/loupan/414205.html,保利观塘香颂,南岸学府路二塘路79号,待售,住宅,"轨交房,品牌开发商,双卫,使用面积多",None,400-603-2266 转 54345,25,['4室'],117-130
https://cq.fang.anjuke.com/loupan/250747.html,万科金域学府,南岸学府路二塘路55号,待售,住宅,"轨交房,学校,刚需房,品牌开发商",None,400-603-2266 转 23845,141,"['3室', '4室']",61-112
https://cq.fang.anjuke.com/loupan/417967.html,升伟一里南滨,南岸南坪南坪东路二巷20号,在售,住宅,"轨交房,学校,美食街,医院",均价18000/元/㎡,400-603-2266 转 73499,31,"['2室', '3室']",47.35-63.71
https://cq.fang.anjuke.com/loupan/426116.html,金辉御江六骏,南岸南滨路南滨铜元道商业旁边,待售,住宅,"轨交房,即将开盘,改善房,品牌开发商",None,400-603-2266 转 95466,17,"['4室', '5室']",217-221
https://cq.fang.anjuke.com/loupan/249731.html,阳光100喜马拉雅,南岸南滨路南滨路,在售,住宅,"轨交房,大型超市,学校,品牌开发商",均价50000/元/㎡,400-603-2266 转 22811,56,"['1室', '2室', '3室', '4室', '5室']",52.77-388.33
https://cq.fang.anjuke.com/loupan/394514.html,中国核建紫金一品,南岸弹子石学苑路3号,在售,公寓,"轨交房,品牌开发商,飘窗,综合体",均价15800/元/㎡,400-603-2266 转 47350,109,['2室'],55.82-97.42
https://cq.fang.anjuke.com/loupan/249471.html,和记黄埔御峰,南岸南坪御泰路201号,在售,住宅,"轨交房,学校,品牌开发商,医院",总价213/万元/套起,400-603-2266 转 22542,39,['别墅'],147-159
https://cq.fang.anjuke.com/loupan/413786.html,重庆车联网科技产业园,南岸茶园新区通江大道201号,在售,办公楼,"轨交房,美食街,公园,公交枢纽",均价6580/元/㎡,400-603-2266 转 41900,4,[],374000
https://cq.fang.anjuke.com/loupan/418035.html,渝能长悦府,南岸茶园新区长生政府对面,在售,住宅,"轨交房,改善房,学校,医院",均价11500/元/㎡,400-603-2266 转 73567,55,['3室'],76.29-101.22
https://cq.fang.anjuke.com/loupan/239535.html,武夷滨江,南岸南滨路南滨路110号,在售,住宅,"轨交房,大型超市,学校,商场",均价15000/元/㎡,400-603-2266 转 11954,33,"['1室', '2室', '3室', '4室']",52-210
https://cq.fang.anjuke.com/loupan/252521.html,奥园越时代,南岸茶园新区创智路92号,待售,住宅,"轨交房,刚需房,品牌开发商,飘窗",None,400-603-2266 转 29739,200,"['2室', '3室']",55-74.91
https://cq.fang.anjuke.com/loupan/383121.html,天盈中心,南岸南坪白鹤路45号（红绿灯下行200米）,在售,住宅,"轨交房,飘窗,双卫,小三室",均价13500/元/㎡,400-603-2266 转 40388,34,['公寓'],48-58
https://cq.fang.anjuke.com/loupan/410168.html,中国铁建万国城68號,南岸茶园新区梨花大道570号,在售,住宅,"轨交房,大型超市,学校,医院",均价12500/元/㎡,400-603-2266 转 25126,72,"['3室', '4室', '别墅']",82-120
https://cq.fang.anjuke.com/loupan/248560.html,复地云岭处,南岸黄桷桠福寿路2号,在售,住宅,"大型超市,学校,医院,商场",均价9500/元/㎡,400-603-2266 转 21595,39,"['2室', '3室']",66-99
https://cq.fang.anjuke.com/loupan/297519.html,庆隆南山高尔夫国际社区,南岸茶园新区玉马路1号,在售,别墅,"飘窗,双卫,阁楼,主卧套房",总价170/万元/套起,400-603-2266 转 39163,17,['别墅'],179-430
https://cq.fang.anjuke.com/loupan/253183.html,秀苑华俊鸿笙苑宝贝的墅,南岸茶园新区天文大道99号,在售,别墅,"大型超市,商场,飘窗,大型社区",总价190/万元/套起,400-603-2266 转 91889,41,"['1室', '2室', '别墅']",45-125.04
https://cq.fang.anjuke.com/loupan/238653.html,东原印长江,南岸南滨路南滨路80号,在售,住宅,"轨交房,改善房,大型超市,学校",均价50000/元/㎡,400-603-2266 转 11028,27,"['1室', '2室', '3室']",29.02-320
https://cq.fang.anjuke.com/loupan/246690.html,金隅大成南山郡,南岸南坪向黄路2号,在售,别墅,"大型超市,学校,医院,商场",总价412/万元/套起,400-603-2266 转 19654,22,['别墅'],184-387.39
https://cq.fang.anjuke.com/loupan/240567.html,复地山与城,南岸黄桷桠福寿路2号,在售,别墅,"学校,品牌开发商,医院,山景",最低13000/元/㎡起,400-603-2266 转 10526,21,['别墅'],192-500
https://cq.fang.anjuke.com/loupan/383824.html,重庆中海峰墅,"南岸南滨路腾滨路,近南滨路",在售,别墅,"大型超市,改善房,大阳台,露台",总价700/万元/套起,400-603-2266 转 40811,13,['别墅'],340-609
https://cq.fang.anjuke.com/loupan/401230.html,重庆医药电商城,南岸茶园新区通江大道218号,在售,None,"轨交房,美食街,复合地产,银行",均价20000/元/㎡,400-603-2266 转 63302,22,[],200000
https://cq.fang.anjuke.com/loupan/238646.html,皇冠国际住宅,南岸南滨路南滨路68号,在售,住宅,"轨交房,大型超市,医院,商场",均价30000/元/㎡,400-603-2266 转 11021,15,"['2室', '3室', '4室', '5室']",62.91-161.05
https://cq.fang.anjuke.com/loupan/249588.html,融创玖玺台,南岸铜元局亚太路9号,在售,住宅,"轨交房,品牌开发商,地暖,景区",最低40000/元/㎡起,400-603-2266 转 22663,29,"['3室', '4室', '5室']",117-384
https://cq.fang.anjuke.com/loupan/240432.html,碧桂园海昌南山澜,南岸黄桷桠崇文路35号,在售,别墅,"大型超市,学校,医院,商场",总价210/万元/套起,400-603-2266 转 12913,25,['别墅'],278-349
https://cq.fang.anjuke.com/loupan/431628.html,中梁百悦汇,南岸学府路学府大道与二塘路交汇处,待售,公寓,"即将开盘,轨交房,投资地产,刚需房",None,400-603-2266 转 53642,10,[],120000
https://cq.fang.anjuke.com/loupan/413731.html,高通栖谷,南岸茶园新区南岸茶园新区通江大道米兰路(坡林顿小...,在售,办公楼,"医院,公园,投资地产",均价8800/元/㎡,400-603-2266 转 41827,None,[],107000
https://cq.fang.anjuke.com/loupan/413783.html,中讯时代,南岸弹子石复兴街9号,在售,办公楼,"轨交房,广场,商场,公交枢纽",均价17000/元/㎡,400-603-2266 转 41897,1,[],129683
https://cq.fang.anjuke.com/loupan/413774.html,新宝龙钻石国际,南岸南坪海铜路1号,在售,办公楼,"轨交房,美食街,游乐园,银行",均价16000/元/㎡,400-603-2266 转 41887,None,[],58669
https://cq.fang.anjuke.com/loupan/274054.html,翡翠御园,南岸黄桷桠南山路33号,在售,别墅,"轨交房,飘窗,露台,大户型",总价330/万元/套起,400-603-2266 转 38925,51,['别墅'],150-240
https://cq.fang.anjuke.com/loupan/400750.html,重庆迎龙医药城,南岸茶园新区重庆市南岸区迎龙镇,在售,店铺,"大型超市,学校,医院,公交枢纽",均价10000/元/㎡,400-603-2266 转 62087,21,[],1160000
https://cq.fang.anjuke.com/loupan/424438.html,重庆朝天门国际商贸城,南岸其他迎龙镇绕城高速公路迎龙立交出口,在售,店铺,,总价22/万元/套起,400-603-2266 转 90852,12,[],5480000
https://cq.fang.anjuke.com/loupan/249550.html,高屋林语堂,南岸黄桷桠崇文路45号,售罄,别墅,"轨交房,使用面积多,景区,投资地产",None,None,17,['别墅'],340-394
